,mmsi,imo,dataset,loitering,authorized_encounter,partial_encounter,pending_encounter,unknown_encounter,encounter,loitering_06,encounters_06,loitering_12,encounters_12,port_name,port_country,visit_times,last_port_name,last_port_country,last_visit_times,total_meetup,average_meetup,last_port_visit_month,avg_month_port_visit,meetup_since_last_port,month_since_last_port,likely_remaining_meetup,"('count', 'Kuril Islands (Japan v. Russia)')","('count', 'United States Exclusive Economic Zone (Alaska)')","('count', 'Guinea Bissau Exclusive Economic Zone')","('count', 'Chinese Exclusive Economic Zone')","('count', 'Japanese Exclusive Economic Zone')","('count', 'Kiribati Exclusive Economic Zone')","('count', 'Indonesian Exclusive Economic Zone')","('count', 'Canadian Exclusive Economic Zone')","('eez_visit', 'Kuril Islands (Japan v. Russia)')","('eez_visit', 'United States Exclusive Economic Zone (Alaska)')","('eez_visit', 'Guinea Bissau Exclusive Economic Zone')","('eez_visit', 'Chinese Exclusive Economic Zone')","('eez_visit', 'Japanese Exclusive Economic Zone')","('eez_visit', 'Kiribati Exclusive Economic Zone')","('eez_visit', 'Indonesian Exclusive Economic Zone')","('eez_visit', 'Canadian Exclusive Economic Zone')","('rfmo_visit', 'ACAP')","('rfmo_visit', 'APFIC')","('rfmo_visit', 'BOBP-IGO')","('rfmo_visit', 'CACFISH')","('rfmo_visit', 'CCAMLR')","('rfmo_visit', 'CCSBT')","('rfmo_visit', 'CCSBT-proposed')","('rfmo_visit', 'COREP')","('rfmo_visit', 'CPPS')","('rfmo_visit', 'EIFAAC')","('rfmo_visit', 'FFA')","('rfmo_visit', 'GFCM')","('rfmo_visit', 'IATTC')","('rfmo_visit', 'ICCAT')","('rfmo_visit', 'ICES')","('rfmo_visit', 'IOTC')","('rfmo_visit', 'IPHC')","('rfmo_visit', 'IWC')","('rfmo_visit', 'NAFO')","('rfmo_visit', 'NAMMCO')","('rfmo_visit', 'NASCO')","('rfmo_visit', 'NPAFC')","('rfmo_visit', 'NPFC')","('rfmo_visit', 'PICES')","('rfmo_visit', 'RECOFI')","('rfmo_visit', 'SEAFDEC')","('rfmo_visit', 'SIOFA')","('rfmo_visit', 'SPC')","('rfmo_visit', 'SPRFMO')","('rfmo_visit', 'SRFC')","('rfmo_visit', 'SWIOFC')","('rfmo_visit', 'WCPFC')",ETA,Call Sign,Name,Year Built,Latitude,Longitude,Heading,Flag,Deadweight,MMSI,Registered Owner,Speed,Builder,Port Of Registry,Navigation Status,at_port,MRGID_TER1,TERRITORY1,TERRITORY2,SOVEREIGN1,SOVEREIGN2,ISO_SOV1,in_eez,in_us_eez,in_five_eyes_eez,in_nato_eez,distance_us,nearest_us_territory
4049,577290000,,API-port,0,8,4,1,0,13,0,0,0,0,KAOHSIUNG,TWN,3.0,BUSAN,KOR,3/13/21,13,1.444444444,2021-03,1.083333333,6,20.0,15.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4050,224087000,,API-port,0,0,0,1,5,6,0,0,0,0,POINTE NOIRE,COG,72.0,POINTE NOIRE,COG,9/7/22,6,0.068181818,2022-09,1.0,1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4051,412439742,,API-port,0,0,12,0,0,12,0,0,0,0,ZHOUSHAN,CHN,4.0,ZHOUSHAN,CHN,9/20/21,12,1.333333333,2021-09,1.5,0,13.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4052,273812510,,API-port,0,0,0,1,119,120,0,0,0,0,VLADIVOSTOK,RUS,21.0,PETROPAVLOVSK,RUS,4/19/22,120,2.608695652,2022-04,2.068965517,6,7.0,8.482758621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4053,412331168,,API-port,0,0,0,0,3,3,0,0,0,0,WEIHAI,CHN,3.0,WEIHAI,CHN,7/4/22,3,0.5,2022-07,1.0,0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4054,273898610,,API-port,0,0,0,2,23,25,0,0,0,0,NEVELSK,RUS,20.0,NEVELSK,RUS,8/4/22,25,0.641025641,2022-08,1.083333333,3,3.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4055,412439762,,API-port,0,5,8,0,2,15,0,0,0,0,ZHOUSHAN,CHN,22.0,BUSAN,KOR,5/25/22,15,0.3125,2022-05,1.363636364,0,6.0,8.181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4056,412439617,,API-port,0,0,4,0,0,4,0,0,0,0,ZHOUSHAN,CHN,29.0,ZHOUSHAN,CHN,12/5/21,4,0.06557377,2021-12,1.333333333,0,11.0,14.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4057,412439618,,API-port,0,3,5,0,2,10,0,0,0,0,ZHOUSHAN,CHN,13.0,ZHOUSHAN,CHN,12/1/19,10,0.322580645,2019-12,1.25,0,35.0,43.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4058,412331169,,API-port,0,0,0,0,1,1,0,0,0,0,WEIHAI,CHN,2.0,WEIHAI,CHN,11/10/17,1,0.25,2017-11,1.0,1,59.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4059,412331059,,API-port,0,4,2,0,0,6,0,0,0,0,YANTAI,CHN,23.0,BUSAN,KOR,5/12/22,6,0.111111111,2022-05,1.0,1,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4060,273372840,,API-port,0,0,0,0,12,12,0,0,0,0,BUSAN,KOR,27.0,VLADIVOSTOK,RUS,8/2/22,12,0.214285714,2022-08,1.0,1,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4061,416002662,,API-port,0,1,0,0,0,1,0,0,0,0,LIUQIU,TWN,2.0,SINGAPORE,SGP,8/26/22,1,0.166666667,2022-08,1.0,0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4062,416112600,,API-port,0,2,0,0,0,2,0,0,0,0,KAOHSIUNG,TWN,3.0,BUSAN,KOR,6/13/17,2,0.333333333,2017-06,1.0,0,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4063,273380310,,API-port,0,0,0,0,23,23,0,0,0,0,KIRKENES,NOR,33.0,MURMANSK,RUS,9/9/22,23,0.244680851,2022-09,1.352941176,0,2.0,2.705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4064,412696740,,API-port,0,0,3,0,1,4,0,0,0,0,APIA,WSM,4.0,WEIHAI,CHN,10/8/20,4,0.363636364,2020-10,1.0,0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4065,664543000,,API-port,0,10,0,0,1,11,0,0,0,0,VICTORIA,SYC,12.0,SINGAPORE,SGP,7/5/22,11,0.35483871,2022-07,1.0,0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4066,273825600,,API-port,0,0,0,2,121,123,0,0,0,0,SHAKOTAN,RUS,39.0,SHIKOTAN,RUS,9/8/22,123,0.814569536,2022-09,3.617647059,0,2.0,7.235294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4067,412205140,,API-port,0,2,2,0,0,4,0,0,0,0,APIA,WSM,2.0,APIA,WSM,4/2/19,4,0.571428571,2019-04,1.0,1,43.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4068,412205520,,API-port,0,1,4,0,0,5,0,0,0,0,APIA,WSM,3.0,APIA,WSM,11/11/19,5,0.833333333,2019-11,1.0,1,36.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4069,367641950,,API-port,0,0,0,0,1,1,0,0,0,0,KODIAK,USA,68.0,KODIAK,USA,10/28/21,1,0.01010101,2021-10,1.0,0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4070,273846700,,API-port,0,0,0,1,30,31,0,0,0,0,PETROPAVLOVSK,RUS,44.0,PETROPAVLOVSK,RUS,3/19/22,31,0.449275362,2022-03,1.148148148,4,8.0,5.185185185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4071,412688710,,API-port,0,3,0,0,0,3,0,0,0,0,DAKAR,SEN,4.0,ZHOUSHAN,CHN,9/16/20,3,0.214285714,2020-09,1.0,0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4072,412440504,,API-port,0,0,0,0,16,16,0,0,0,0,FUZHOU,CHN,14.0,FUZHOU,CHN,6/5/22,16,0.8,2022-06,1.6,0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4073,412440783,,API-port,0,0,0,0,8,8,0,0,0,0,FUZHOU,CHN,6.0,FUZHOU,CHN,6/27/22,8,1.0,2022-06,1.333333333,0,5.0,6.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4074,273426360,,API-port,0,0,0,0,12,12,0,0,0,0,OKTYABRSKIY,RUS,44.0,OKTYABRSKIY,RUS,9/15/22,12,0.218181818,2022-09,2.4,0,2.0,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4075,441166000,,API-port,0,3,0,0,0,3,0,0,0,0,HONIARA,SLB,28.0,RABAUL,PNG,8/18/22,3,0.030612245,2022-08,1.0,0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4076,273448240,,API-port,0,0,0,1,57,58,0,0,0,0,BUSAN,KOR,26.0,BUSAN,KOR,8/7/22,58,1.526315789,2022-08,1.594594595,2,3.0,2.783783784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4077,273352910,,API-port,0,0,0,0,1,1,0,0,0,0,DAKHLA,ESH,12.0,LAS PALMAS,ESP,4/14/19,1,0.022727273,2019-04,1.0,0,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4078,273812700,,API-port,0,0,0,0,61,61,0,0,0,0,ZARUBINO,RUS,21.0,KORSAKOV,RUS,12/17/19,61,1.0,2019-12,3.588235294,25,35.0,100.5882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4079,576890000,,API-port,0,4,3,0,0,7,0,0,0,0,KAOHSIUNG,TWN,9.0,BUSAN,KOR,6/19/22,7,0.24137931,2022-06,1.4,0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4080,273844020,,API-port,0,0,0,0,112,112,0,0,0,0,PETROPAVLOVSK,RUS,24.0,ZHOUSHAN,CHN,9/8/22,112,2.036363636,2022-09,2.285714286,0,2.0,4.571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4081,412448862,,API-port,0,1,0,0,0,1,0,0,0,0,WEIHAI,CHN,110.0,WEIHAI,CHN,10/11/20,1,0.009009009,2020-10,1.0,0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4082,273845610,,API-port,0,0,0,0,35,35,0,0,0,0,VLADIVOSTOK,RUS,17.0,VLADIVOSTOK,RUS,1/2/22,35,0.673076923,2022-01,1.25,6,9.0,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4083,412421014,,API-port,0,0,12,0,1,13,0,0,0,0,PUNTA ARENAS,CHL,8.0,PUNTA ARENAS,CHL,12/19/20,13,1.0,2020-12,1.181818182,10,22.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4084,273382120,,API-port,0,0,0,0,1,1,0,0,0,0,BUSAN,KOR,9.0,BUSAN,KOR,10/25/18,1,0.045454545,2018-10,1.0,0,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4085,273444583,,API-port,0,0,0,0,16,16,0,0,0,0,PETROPAVLOVSK,RUS,4.0,PETROPAVLOVSK,RUS,9/17/17,16,2.666666667,2017-09,2.285714286,3,61.0,136.4285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4086,412420253,,API-port,0,3,21,0,0,24,0,0,0,0,CHIMBOTE,PER,3.0,CHIMBOTE,PER,9/25/19,24,6.0,2019-09,1.470588235,21,38.0,34.88235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4087,273843700,,API-port,0,0,0,1,25,26,0,0,0,0,PETROPAVLOVSK,RUS,26.0,PETROPAVLOVSK,RUS,8/22/22,26,0.619047619,2022-08,1.083333333,1,3.0,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4088,273428880,,API-port,0,0,0,1,21,22,0,0,0,0,KIRKENES,NOR,12.0,TROMSO,NOR,8/1/22,22,0.468085106,2022-08,1.375,1,3.0,3.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4089,273447750,,API-port,0,4,0,0,70,74,0,0,0,0,BUSAN,KOR,24.0,PETROPAVLOVSK,RUS,3/30/22,74,1.450980392,2022-03,1.574468085,8,8.0,4.595744681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4090,273440610,,API-port,0,0,0,2,95,97,0,0,0,0,BUSAN,KOR,31.0,BUSAN,KOR,6/7/22,97,2.155555556,2022-06,1.833333333,6,5.0,3.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4091,431700660,,API-port,0,4,3,0,2,9,0,0,0,0,SHIMIZU,JPN,5.0,SHIMIZU,JPN,5/22/21,9,1.5,2021-05,1.0,2,18.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4092,416004565,,API-port,0,0,1,0,3,4,0,0,0,0,VACAMONTE,PAN,5.0,VACAMONTE,PAN,8/25/20,4,0.444444444,2020-08,1.0,0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4093,213948000,,API-port,0,0,0,0,1,1,0,0,0,0,BATUMI,GEO,46.0,BATUMI,GEO,3/15/21,1,0.00952381,2021-03,1.0,0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4094,213943000,,API-port,0,0,0,0,6,6,0,0,0,0,BATUMI,GEO,47.0,POTI,GEO,12/15/21,6,0.063157895,2021-12,2.0,0,11.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4095,213431000,,API-port,0,0,0,0,1,1,0,0,0,0,POTI,GEO,22.0,POTI,GEO,1/21/22,1,0.023809524,2022-01,1.0,0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4096,412331053,,API-port,0,1,3,0,4,8,0,0,0,0,YANTAI,CHN,19.0,YANTAI,CHN,7/5/22,8,0.173913043,2022-07,1.142857143,0,4.0,4.571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4097,412440655,,API-port,0,2,7,0,0,9,0,0,0,0,BUSAN,KOR,10.0,BUSAN,KOR,5/22/22,9,0.391304348,2022-05,1.0,2,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4098,412440039,,API-port,0,1,0,0,4,5,0,0,0,0,FUZHOU,CHN,5.0,FUZHOU,CHN,8/27/21,5,0.625,2021-08,1.0,0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4099,412549206,,API-port,0,0,0,0,1,1,0,0,0,0,TAIZHOU,CHN,8.0,SINGAPORE,SGP,9/15/22,1,0.083333333,2022-09,1.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4100,412549208,,API-port,0,0,0,0,3,3,0,0,0,0,TAIZHOU,CHN,11.0,SINGAPORE,SGP,9/16/22,3,0.214285714,2022-09,1.5,0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4101,412549205,,API-port,0,0,0,0,1,1,0,0,0,0,TAIZHOU,CHN,7.0,SINGAPORE,SGP,9/16/22,1,0.071428571,2022-09,1.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4102,412549209,,API-port,0,0,0,0,1,1,0,0,0,0,TAIZHOU,CHN,3.0,SALALAH,OMN,12/26/20,1,0.166666667,2020-12,1.0,1,22.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4103,416005877,,API-port,0,3,0,0,0,3,0,0,0,0,KAOHSIUNG,TWN,6.0,KAOHSIUNG,TWN,11/23/21,3,0.214285714,2021-11,1.0,0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4104,416005752,,API-port,0,1,1,0,0,2,0,0,0,0,KAOHSIUNG,TWN,6.0,KAOHSIUNG,TWN,6/7/22,2,0.117647059,2022-06,1.0,0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4105,273437330,,API-port,0,0,0,0,12,12,0,0,0,0,VLADIVOSTOK,RUS,11.0,VLADIVOSTOK,RUS,5/3/22,12,0.52173913,2022-05,1.857142857,7,6.0,4.142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4106,416004773,,API-port,0,6,0,0,0,6,0,0,0,0,PORT LOUIS,MUS,21.0,PORT LOUIS,MUS,8/29/22,6,0.24,2022-08,1.2,2,3.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4107,412440384,,API-port,0,5,2,0,8,15,0,0,0,0,BUSAN,KOR,18.0,BUSAN,KOR,5/13/22,15,0.375,2022-05,1.230769231,2,6.0,5.384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4108,273899300,,API-port,0,0,0,0,30,30,0,0,0,0,KORSAKOV,RUS,23.0,KORSAKOV,RUS,7/26/21,30,0.714285714,2021-07,1.111111111,2,16.0,15.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4109,412420804,,API-port,0,9,15,0,4,28,0,0,0,0,CALLAO,PER,6.0,ZHOUSHAN,CHN,8/11/20,28,2.8,2020-08,1.115384615,14,27.0,16.11538462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4110,412549187,,API-port,0,0,0,0,4,4,0,0,0,0,TAIZHOU,CHN,8.0,SINGAPORE,SGP,9/16/22,4,0.307692308,2022-09,1.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4111,412420906,,API-port,0,4,10,1,3,18,0,0,0,0,PAPEETE,PYF,4.0,ZHOUSHAN,CHN,2/27/22,18,2.571428571,2022-02,1.0,2,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4112,431490000,,API-port,0,1,2,0,9,12,0,0,0,0,SHIMIZU,JPN,6.0,CALLAO,PER,11/3/19,12,0.857142857,2019-11,1.0,0,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4113,273817700,,API-port,0,0,0,0,64,64,0,0,0,0,ZARUBINO,RUS,15.0,VLADIVOSTOK,RUS,6/6/22,64,1.641025641,2022-06,5.333333333,0,5.0,26.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4114,412440359,,API-port,0,0,7,0,11,18,0,0,0,0,QUANZHOU,CHN,11.0,BUSAN,KOR,4/25/21,18,0.9,2021-04,1.285714286,4,19.0,20.42857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4115,416867000,,API-port,0,3,0,0,0,3,0,0,0,0,CAPE TOWN,ZAF,2.0,MANILA,PHL,12/23/21,3,0.6,2021-12,1.0,0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4116,273450930,,API-port,0,0,0,0,1,1,0,0,0,0,MURMANSK,RUS,58.0,MURMANSK,RUS,9/11/22,1,0.007462687,2022-09,1.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4117,431099000,,API-port,0,10,0,1,0,11,0,0,0,0,LAS PALMAS,ESP,16.0,LAS PALMAS,ESP,6/20/22,11,0.379310345,2022-06,1.0,2,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4118,440781000,,API-port,0,2,8,0,0,10,0,0,0,0,BUSAN,KOR,9.0,BUSAN,KOR,3/19/21,10,0.588235294,2021-03,1.25,1,20.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4119,416086600,,API-port,0,17,15,0,1,33,0,0,0,0,SUVA,FJI,4.0,SUVA,FJI,4/7/22,33,3.666666667,2022-04,1.137931034,1,7.0,6.965517241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4120,275454000,,API-port,0,0,0,0,1,1,0,0,0,0,MAPUTO,MOZ,13.0,JINHAE MAN,KOR,9/6/19,1,0.029411765,2019-09,1.0,0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4121,440899000,,API-port,0,5,8,0,18,31,0,0,0,0,DISCOVERY BAY,ATA,36.0,CAPE TOWN,ZAF,9/24/21,31,0.402597403,2021-09,1.409090909,4,13.0,14.31818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
